Unnamed: 0,id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Female,Male,Loyal Customer,disloyal Customer,Business travel,Personal Travel,Business,Eco,Eco Plus,satisfaction
11830,110912,33,406,3,4,4,4,3,3,3,3,4,5,1,4,1,3,3,45.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
11831,17721,32,1895,4,4,4,4,5,5,5,5,4,5,1,5,1,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
11832,112740,29,605,2,2,2,2,4,4,4,4,3,4,5,3,4,4,12,0.0,1,0,1,0,1,0,1,0,0,satisfied
11833,106367,16,2984,3,4,5,4,3,3,3,3,1,3,4,3,3,3,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
11834,97526,34,2621,3,3,2,3,5,3,4,3,3,3,3,3,3,2,91,84.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11835,52881,21,624,4,3,4,4,5,4,5,5,3,2,4,3,5,5,94,79.0,0,1,0,1,1,0,0,1,0,satisfied
11836,7601,25,1835,4,4,4,4,4,4,4,4,3,4,5,3,5,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
11837,77566,26,689,5,5,5,2,2,5,1,2,4,4,4,3,4,2,0,0.0,1,0,0,1,1,0,1,0,0,satisfied
11838,119797,42,1948,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
11839,109865,68,1033,2,4,4,4,2,2,2,2,3,5,3,1,3,2,37,24.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
11840,71600,46,1182,2,2,3,2,2,2,2,2,3,5,3,2,3,2,0,30.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
11841,7128,59,2801,2,2,2,2,5,5,5,5,5,5,4,5,5,4,20,15.0,1,0,1,0,1,0,1,0,0,satisfied
11842,104117,18,297,3,5,3,3,2,3,2,2,5,5,4,5,5,2,28,23.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
11843,7939,39,594,3,3,3,2,2,3,2,2,3,2,4,5,5,2,0,0.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
11844,122661,40,2510,3,3,3,3,3,4,4,5,5,5,5,3,5,4,0,33.0,1,0,1,0,1,0,1,0,0,satisfied
11845,33912,49,1941,4,4,4,4,3,2,4,4,4,4,4,2,4,1,46,51.0,0,1,1,0,1,0,1,0,0,satisfied
11846,106741,22,945,3,2,2,2,2,2,1,2,3,2,3,4,3,2,36,37.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
11847,2271,27,672,3,4,4,1,2,4,2,2,3,2,4,5,5,2,0,0.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
11848,4262,25,502,5,4,5,2,1,5,1,1,5,3,5,5,4,1,0,0.0,1,0,0,1,1,0,1,0,0,satisfied
11849,124026,66,184,2,3,2,4,5,2,5,5,3,3,3,2,3,5,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11850,128378,30,3201,2,2,2,2,4,4,4,4,3,3,5,4,4,4,7,3.0,0,1,1,0,1,0,1,0,0,satisfied
11851,125648,31,759,1,2,2,2,1,1,1,1,2,4,3,2,3,1,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11852,75821,23,1040,5,5,5,3,5,5,5,5,4,5,4,4,4,5,18,46.0,0,1,0,1,1,0,1,0,0,satisfied
11853,85479,47,214,3,5,3,3,3,3,3,3,3,3,2,3,3,3,63,66.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
11854,101145,25,583,2,1,1,1,2,2,2,2,1,3,4,4,3,2,17,9.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
11855,83810,21,425,1,5,1,3,2,1,1,2,5,4,4,5,4,2,10,2.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
11856,38502,42,2569,4,2,2,2,3,4,4,4,4,4,4,3,4,2,0,0.0,1,0,1,0,1,0,0,1,0,satisfied
11857,87123,22,594,2,5,2,2,5,2,5,5,2,1,3,2,5,5,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11858,115214,51,337,2,2,2,2,5,5,5,5,5,4,5,5,4,5,138,136.0,1,0,1,0,1,0,1,0,0,satisfied
11859,85957,22,447,0,4,0,3,4,0,3,4,5,4,5,3,5,4,7,1.0,1,0,0,1,1,0,1,0,0,satisfied
11860,50641,50,421,1,4,1,4,5,1,5,5,2,1,3,1,4,5,23,27.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11861,122539,41,500,3,3,3,3,4,4,4,4,4,5,4,5,4,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
11862,88969,14,2925,5,5,5,5,5,5,5,5,4,5,5,3,5,5,2,0.0,1,0,1,0,1,0,1,0,0,satisfied
11863,120407,38,449,3,4,4,4,4,3,2,3,3,3,3,1,3,2,10,16.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
11864,80611,38,236,3,3,3,3,4,5,4,5,5,5,5,5,5,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
11865,27786,44,909,4,1,5,5,2,1,5,4,4,4,4,3,4,1,0,7.0,1,0,1,0,1,0,0,1,0,satisfied
11866,82843,48,594,1,1,2,1,5,4,5,5,5,5,5,5,5,4,0,3.0,1,0,1,0,1,0,1,0,0,satisfied
11867,44492,23,261,2,4,2,5,5,2,5,5,3,3,2,4,3,5,1,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
11868,120999,24,520,1,2,1,3,5,1,5,5,1,4,4,1,3,5,97,95.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
11869,61926,17,550,3,5,3,4,5,3,5,5,3,2,4,4,5,5,27,33.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11870,82108,14,1276,2,4,2,5,4,2,4,4,5,1,5,1,4,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11871,36099,66,399,2,4,2,2,2,4,4,1,1,2,1,3,1,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11872,80836,25,484,4,1,1,1,4,4,4,4,3,3,3,2,3,4,0,10.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11873,47025,38,602,2,2,2,2,3,4,4,4,4,4,4,3,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
11874,77015,49,368,2,2,2,2,3,4,4,4,4,4,4,5,4,3,7,5.0,1,0,1,0,1,0,1,0,0,satisfied
11875,56775,67,1085,1,5,1,1,3,5,2,4,4,1,3,4,4,2,0,0.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
11876,84393,48,1798,3,4,4,4,2,4,4,3,3,3,3,1,3,1,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
11877,50796,35,77,2,5,0,3,1,0,1,1,5,2,4,5,4,1,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11878,36055,55,3361,3,5,5,5,3,3,4,3,3,3,3,1,3,2,0,9.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
11879,106776,13,837,3,4,3,5,3,3,3,3,3,5,1,2,1,3,18,12.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11880,110976,24,240,0,0,0,5,5,0,5,5,4,5,4,4,5,5,0,0.0,0,1,0,1,1,0,1,0,0,satisfied
11881,25359,42,1983,4,4,1,4,5,5,3,1,1,2,1,5,1,2,3,0.0,0,1,1,0,1,0,1,0,0,satisfied
11882,47470,48,501,3,4,3,1,5,4,5,3,3,3,3,4,3,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11883,101619,33,1371,2,3,2,4,5,2,2,5,1,2,4,1,3,5,3,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11884,74788,25,1431,5,0,5,3,4,5,4,4,3,5,4,3,5,4,0,0.0,1,0,0,1,1,0,1,0,0,satisfied
11885,43364,21,387,2,4,2,3,1,2,1,1,4,4,5,4,5,1,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11886,25858,37,692,1,4,1,1,3,1,3,3,3,5,4,4,4,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11887,29085,38,987,1,4,0,1,2,0,2,2,5,4,4,3,4,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11888,113716,27,258,4,1,4,4,2,4,2,2,4,4,3,4,3,2,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
11889,24198,53,147,3,4,4,4,3,3,3,3,4,5,3,3,4,3,0,13.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
11890,76253,20,1399,2,4,2,3,3,2,3,3,3,4,3,3,4,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11891,40043,34,866,0,0,0,4,1,0,1,1,1,1,3,4,3,1,0,0.0,0,1,1,0,1,0,0,1,0,satisfied
11892,38756,51,354,5,2,2,2,1,2,4,5,5,5,5,5,5,4,0,0.0,1,0,1,0,1,0,0,1,0,satisfied
11893,9656,25,277,2,4,3,4,3,3,1,3,1,4,3,2,4,3,0,0.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
11894,14239,29,2471,2,2,3,2,3,3,3,3,4,2,4,3,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
11895,87956,51,545,5,5,5,5,5,5,4,4,4,4,4,3,4,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
11896,92983,58,738,3,3,3,3,5,4,5,4,4,4,4,5,4,4,1,9.0,1,0,1,0,1,0,1,0,0,satisfied
11897,86194,73,2561,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
11898,95056,8,189,1,3,0,4,4,0,4,4,2,1,3,1,3,4,66,64.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11899,100115,44,725,2,2,2,2,2,2,2,2,5,5,4,4,5,2,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
11900,80947,48,3905,0,1,1,1,4,4,5,1,1,1,1,5,1,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
11901,121472,11,331,3,2,3,4,4,3,4,4,1,1,3,4,4,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11902,16501,57,143,3,1,1,1,5,3,3,3,3,3,3,2,3,1,0,0.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
11903,2244,33,630,3,3,3,5,2,3,2,2,4,2,4,5,5,2,0,1.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
11904,24456,34,547,5,3,3,3,5,5,5,5,2,3,4,4,2,5,0,3.0,1,0,1,0,1,0,0,1,0,satisfied
11905,19422,33,645,4,1,4,1,4,4,4,4,4,2,2,3,2,4,25,40.0,1,0,1,0,1,0,0,1,0,satisfied
11906,58361,9,646,3,5,3,3,3,3,3,3,2,4,5,2,5,3,2,0.0,0,1,0,1,0,1,0,1,0,neutral or dissatisfied
11907,63856,45,2952,2,2,3,2,3,4,4,5,5,5,5,5,5,4,0,2.0,0,1,1,0,1,0,1,0,0,satisfied
11908,73382,44,3775,5,5,5,5,5,4,4,4,4,4,4,5,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
11909,2794,44,364,3,3,4,4,3,3,3,3,5,3,3,5,1,3,0,14.0,0,1,1,0,1,0,0,1,0,satisfied
11910,39405,47,546,1,1,2,3,4,4,3,4,4,2,4,3,4,4,5,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11911,68867,63,3252,2,1,3,3,5,4,3,2,2,2,2,3,2,3,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11912,108754,29,3871,1,1,1,1,5,5,5,5,3,3,4,5,4,5,46,63.0,1,0,1,0,1,0,1,0,0,satisfied
11913,74231,25,888,3,3,3,3,5,5,5,5,4,3,4,5,5,5,30,52.0,1,0,1,0,1,0,1,0,0,satisfied
11914,44313,62,305,2,3,2,3,5,4,3,1,1,2,2,2,1,2,0,9.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11915,62685,28,2367,3,3,3,3,3,3,3,3,3,4,4,4,4,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
11916,97306,29,872,4,4,4,4,3,4,5,3,3,4,3,3,3,3,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
11917,42744,36,536,3,4,3,3,4,3,4,4,5,5,5,5,5,4,19,13.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
11918,38858,38,2153,3,4,4,4,3,5,3,3,5,1,3,4,1,3,18,28.0,0,1,1,0,1,0,0,1,0,satisfied
11919,127144,58,621,3,5,3,4,1,3,1,1,5,4,4,3,4,1,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11920,89586,26,3101,2,2,2,2,2,2,2,2,5,5,4,3,5,2,17,13.0,0,1,1,0,1,0,1,0,0,satisfied
11921,104976,46,3345,3,5,5,5,5,4,4,3,3,3,3,2,3,3,18,11.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11922,10773,39,3454,2,5,5,5,5,4,3,2,2,2,2,3,2,3,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11923,29851,61,2119,0,4,1,4,5,2,4,4,4,4,4,5,4,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
11924,12161,30,986,3,2,2,1,3,2,3,3,5,5,5,4,5,3,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
11925,1356,47,3568,2,2,2,2,3,4,3,2,2,2,2,3,2,4,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11926,25762,65,356,1,5,1,2,3,5,5,1,1,1,1,4,1,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11927,39197,36,318,1,5,1,3,3,1,3,3,4,1,2,1,3,3,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11928,114596,38,3680,1,1,1,1,3,4,4,5,5,5,5,3,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
11929,45634,45,113,2,0,2,3,1,2,1,1,2,4,1,3,5,1,0,27.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
11930,88180,45,3550,1,1,1,1,4,5,5,4,4,4,4,5,4,4,1,0.0,1,0,1,0,1,0,1,0,0,satisfied
11931,19165,25,304,4,1,1,1,4,3,4,4,2,4,3,1,4,4,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11932,62967,22,3246,5,5,5,5,4,4,4,4,3,4,5,5,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
11933,106253,41,1500,0,4,0,2,3,4,5,5,5,4,1,5,5,3,0,2.0,0,1,1,0,0,1,1,0,0,satisfied
11934,77493,14,989,4,4,4,4,5,4,5,5,2,5,3,4,3,5,0,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
11935,54972,52,1334,1,1,1,1,3,4,5,4,4,5,4,3,4,5,7,8.0,0,1,1,0,1,0,1,0,0,satisfied
11936,83138,33,1127,4,5,4,2,3,4,3,3,5,2,4,4,5,3,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11937,15504,47,433,3,5,3,5,4,3,5,4,3,5,4,4,4,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11938,65125,39,190,4,2,4,3,5,4,5,5,1,2,3,3,3,5,54,48.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11939,71140,29,585,3,1,1,1,3,3,3,3,2,5,4,2,4,3,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
11940,124437,23,1262,3,3,3,3,2,3,2,2,5,2,4,4,5,2,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
11941,101803,26,1521,3,4,4,4,3,3,3,3,4,5,3,2,4,3,30,23.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11942,71276,47,733,3,1,3,3,2,3,2,2,4,2,4,3,3,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11943,120016,7,328,3,2,3,4,4,3,4,4,4,1,3,4,3,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11944,16551,39,2619,5,5,5,5,4,4,2,4,4,4,4,3,4,3,4,48.0,1,0,1,0,1,0,1,0,0,satisfied
11945,4959,46,531,3,2,2,2,3,3,3,3,4,4,3,2,4,3,98,90.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
11946,93326,56,1653,2,2,4,2,3,5,4,5,5,5,5,5,5,3,11,3.0,0,1,1,0,1,0,1,0,0,satisfied
11947,45057,58,342,4,5,5,5,3,1,4,4,4,4,4,5,4,5,24,18.0,1,0,1,0,1,0,0,1,0,satisfied
11948,54186,10,1400,0,1,0,3,4,0,4,4,4,3,3,1,4,4,0,0.0,1,0,1,0,0,1,0,1,0,satisfied
11949,123604,59,1773,2,3,2,4,2,3,4,2,2,2,2,2,2,1,23,3.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11950,6020,48,691,2,4,4,4,4,3,3,2,2,2,2,4,2,1,0,7.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11951,7131,50,1526,2,2,2,2,3,5,5,3,3,4,5,3,3,5,0,22.0,0,1,1,0,1,0,1,0,0,satisfied
11952,36456,34,3835,3,2,2,2,1,4,3,3,3,3,3,2,3,2,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
11953,62361,65,1589,2,4,2,1,5,5,5,1,1,2,1,5,1,4,0,4.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11954,12328,30,262,3,3,5,5,3,2,3,3,3,2,4,3,4,3,6,0.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
11955,64490,25,247,3,5,3,2,5,3,5,5,5,4,5,3,4,5,46,54.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
11956,607,27,89,4,4,4,3,3,4,3,3,4,3,4,5,4,3,3,21.0,1,0,0,1,1,0,1,0,0,satisfied
11957,125815,62,920,2,2,2,1,1,2,1,1,4,2,5,3,5,1,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
11958,15334,8,646,4,3,4,4,1,4,1,1,2,2,2,1,5,1,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11959,14084,42,425,2,1,2,3,1,2,1,1,1,2,3,3,4,1,0,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
11960,74201,22,641,1,5,4,5,1,1,3,1,3,2,3,2,4,1,9,0.0,1,0,1,0,1,0,0,0,1,neutral or dissatisfied
11961,92110,44,1576,1,5,2,1,5,2,3,5,4,5,4,5,5,5,11,4.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11962,47496,18,599,4,4,4,5,5,4,5,5,1,3,4,3,4,5,59,59.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11963,105497,58,516,2,5,2,1,2,2,2,4,2,5,4,2,5,2,181,185.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11964,26943,60,2402,2,2,2,2,5,3,4,2,2,2,2,1,2,1,0,0.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
11965,54176,80,3201,2,2,2,2,1,1,1,5,5,5,5,3,5,1,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
11966,120507,33,449,4,2,2,2,4,4,4,4,2,3,4,2,5,4,0,0.0,0,1,1,0,1,0,0,0,1,satisfied
11967,117615,50,2146,1,2,2,2,1,4,4,1,1,1,1,3,1,1,6,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
11968,41855,24,483,3,4,3,4,5,3,3,5,1,1,3,2,3,5,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
11969,118416,46,2937,2,2,2,2,5,4,5,5,5,5,5,3,5,5,4,2.0,0,1,1,0,1,0,1,0,0,satisfied
11970,117264,49,621,2,4,2,1,2,4,5,4,4,2,4,3,4,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11971,32293,51,101,4,4,4,4,3,2,3,4,4,4,5,4,4,2,0,2.0,0,1,1,0,1,0,1,0,0,satisfied
11972,37473,44,972,4,4,4,4,5,4,5,5,5,5,5,1,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
11973,25294,23,321,4,3,4,5,1,4,1,1,4,3,5,5,3,1,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11974,53982,14,1117,3,4,3,1,4,3,4,4,5,4,5,4,5,4,50,26.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
11975,81140,42,591,4,3,1,1,1,3,2,4,4,4,4,1,4,3,3,0.0,1,0,1,0,1,0,0,0,1,satisfied
11976,44082,38,251,2,3,3,3,2,2,2,2,1,1,4,4,3,2,0,8.0,1,0,1,0,1,0,0,0,1,neutral or dissatisfied
11977,83278,16,1979,2,5,2,3,2,5,3,5,3,1,3,3,2,3,301,304.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11978,33037,31,101,4,4,4,5,4,4,4,4,5,3,4,5,5,4,0,0.0,1,0,1,0,0,1,0,1,0,satisfied
11979,122386,20,529,4,4,4,1,2,4,2,2,5,5,4,5,4,2,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11980,95401,15,192,1,5,1,2,5,1,2,5,5,2,4,5,5,5,5,2.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
11981,46178,27,627,0,0,0,3,2,0,2,2,2,2,3,1,1,2,83,69.0,1,0,1,0,1,0,0,0,1,satisfied
11982,33137,12,101,5,4,5,5,3,5,3,3,5,5,5,4,4,3,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
11983,117306,85,325,1,1,1,1,4,4,4,5,5,4,5,4,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
11984,44446,12,420,3,4,3,4,2,3,2,2,4,2,5,5,4,2,0,0.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
11985,26650,24,270,3,4,4,4,3,3,3,3,3,2,4,3,4,3,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
11986,52148,41,751,3,3,3,3,2,5,5,4,4,4,4,5,4,4,66,56.0,1,0,1,0,1,0,1,0,0,satisfied
11987,1572,25,140,3,0,3,1,2,3,2,2,3,2,5,3,4,2,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
11988,97623,51,3712,4,4,4,4,3,5,4,4,4,4,4,5,4,4,16,0.0,1,0,1,0,1,0,1,0,0,satisfied
11989,40031,19,525,2,2,5,3,3,5,3,3,4,1,3,2,4,3,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11990,126540,40,644,5,5,5,5,2,5,5,3,3,3,3,4,3,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
11991,63907,60,792,3,3,3,3,4,5,3,3,3,4,3,3,3,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
11992,46853,35,844,3,3,3,3,3,3,3,3,1,3,3,5,4,3,10,1.0,1,0,1,0,1,0,0,1,0,satisfied
11993,6818,30,224,0,4,0,3,1,0,1,1,3,1,5,5,4,1,3,4.0,0,1,1,0,0,1,0,1,0,satisfied
11994,24058,17,427,1,4,5,3,3,5,3,3,2,4,3,3,4,3,11,6.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11995,29547,43,909,5,1,3,1,1,3,4,5,5,5,5,4,5,5,0,0.0,1,0,1,0,1,0,0,1,0,satisfied
11996,69106,47,1389,3,2,2,2,4,4,3,3,3,3,3,2,3,4,0,0.0,1,0,1,0,1,0,0,0,1,neutral or dissatisfied
11997,59464,20,758,2,2,2,3,3,2,3,3,5,3,5,3,4,3,9,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
11998,106760,27,829,2,4,1,2,4,1,4,4,3,4,5,3,4,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
11999,29715,15,2846,4,3,3,3,5,4,5,5,3,5,5,3,5,5,4,0.0,1,0,0,1,1,0,0,1,0,satisfied
12000,122518,41,3226,5,4,5,5,2,4,5,5,5,5,5,3,5,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
12001,127888,38,1671,5,5,3,5,3,5,5,3,3,3,3,5,3,3,3,0.0,0,1,1,0,1,0,1,0,0,satisfied
12002,107771,52,405,2,4,1,4,1,3,4,3,3,2,3,1,3,4,40,42.0,1,0,1,0,1,0,0,0,1,neutral or dissatisfied
12003,78304,33,1598,2,5,2,4,1,2,1,1,5,3,5,3,4,1,0,2.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
12004,18921,26,448,2,4,2,1,2,2,2,2,3,2,5,4,5,2,1,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
12005,96144,55,3703,3,3,3,3,4,5,4,4,4,5,4,4,4,3,1,15.0,1,0,1,0,1,0,1,0,0,satisfied
12006,28514,34,2640,3,3,2,3,4,5,4,5,5,5,5,3,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
12007,20194,7,349,2,5,2,5,3,2,3,3,5,2,2,1,5,3,0,0.0,1,0,1,0,0,1,1,0,0,neutral or dissatisfied
12008,6917,69,265,2,2,0,3,5,2,3,4,4,0,4,2,4,1,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
12009,68224,13,631,5,0,5,3,4,5,4,4,3,5,4,4,4,4,0,0.0,1,0,0,1,1,0,0,1,0,satisfied
12010,42667,39,2926,2,2,2,2,3,1,5,4,4,4,4,1,4,5,50,58.0,0,1,1,0,1,0,1,0,0,satisfied
12011,108110,45,2796,3,3,3,3,5,4,4,4,4,4,4,5,4,5,72,89.0,0,1,1,0,1,0,1,0,0,satisfied
12012,46986,52,666,3,4,3,3,3,5,4,1,1,3,5,5,1,3,7,25.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
12013,52247,58,2395,3,2,2,2,3,3,4,3,3,3,3,4,3,3,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
12014,14116,54,413,4,4,4,4,5,4,5,5,5,5,5,5,5,3,0,16.0,0,1,1,0,1,0,1,0,0,satisfied
12015,72181,50,594,2,2,2,3,1,2,1,1,4,2,4,3,3,1,0,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
12016,85833,44,666,3,4,3,5,3,2,2,1,1,3,1,4,1,4,3,33.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
12017,13117,34,1660,3,3,3,3,1,5,5,4,4,4,4,1,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
12018,113676,42,386,2,5,2,5,4,2,3,2,2,2,2,5,2,4,0,1.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
12019,86668,57,746,2,4,2,2,4,2,4,4,5,2,4,3,5,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
12020,112842,44,3848,2,2,2,2,2,4,5,4,4,4,4,3,4,3,74,65.0,0,1,1,0,1,0,1,0,0,satisfied
12021,13420,35,409,2,0,2,3,5,2,5,5,1,2,3,4,5,5,0,27.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
12022,119243,39,290,3,3,3,3,2,3,2,2,5,3,5,4,4,2,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
12023,93627,39,177,1,3,4,3,4,3,4,1,1,1,1,4,1,2,19,24.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
